0.225983	0	-1	0	0.181427	15.3342	1.99937	0	0	0	0	0	0	0	0	0	0	0	0	80.577	-379.835	111.061	-2789.89	-3.98639	-634.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0.181427	0	-1	0	10.3444	1.10703	0	0	0	0	0	0	0	0	0	0	0	0	450.371	-248.021	-139.294	-0.141586	-2784.77	-493.098	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.0804539	0	-1	0	0.177036	-3.04385	-0.219239	0	0	0	0	0	0	0	0	0	0	0	0	-43.5271	-408.657	202.624	-2756.5	-3.86227	221.395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0.177036	0	-1	0	5.33442	0.310691	0	0	0	0	0	0	0	0	0	0	0	0	447.312	-368.057	-209.955	0.171304	-2751.44	-475.392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.379562	0	-1	0	0.17276	-45.7243	-10.1998	0	0	0	0	0	0	0	0	0	0	0	0	-161.879	-465.945	367.607	-2720.34	-5.15955	1035.22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0.17276	0	-1	0	18.2552	3.35528	0	0	0	0	0	0	0	0	0	0	0	0	444.119	-485.693	-277.621	-0.74818	-2717.97	-457.851	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.673238	0	-1	0	-0.0579976	210.876	121.436	0	0	0	0	0	0	0	0	0	0	0	0	217.907	-296.896	35.2602	-3506.62	-11.5786	-2380.74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	-0.0579976	0	-1	0	-22.9965	-16.8602	0	0	0	0	0	0	0	0	0	0	0	0	299.424	-173.045	-48.1444	-9.2024	-3557.66	231.213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.277243	0	-1	0	-0.0602488	21.8866	3.39355	0	0	0	0	0	0	0	0	0	0	0	0	84.528	-303.533	58.2529	-3521.15	-5.30026	-984.281	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	-0.0602488	0	-1	0	-4.89196	-0.774089	0	0	0	0	0	0	0	0	0	0	0	0	299.415	-342.661	-100.359	-0.231691	-3515.2	242.072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.109158	0	-1	0	-0.0620627	-4.2038	-0.246775	0	0	0	0	0	0	0	0	0	0	0	0	-45.9468	-353.968	206.822	-3468.82	-5.11652	380.368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	-0.0620626	0	-1	0	-1.93857	-0.104143	0	0	0	0	0	0	0	0	0	0	0	0	299.106	-507.517	-150.459	-0.141947	-3461.94	243.996	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.483682	0	-1	0	-0.063747	-83.5791	-27.4181	0	0	0	0	0	0	0	0	0	0	0	0	-168.95	-446.487	467.991	-3401.96	-2.82493	1655	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	-0.0637471	0	-1	0	-13.3559	-5.26707	0	0	0	0	0	0	0	0	0	0	0	0	298.849	-666.738	-198.927	2.97794	-3408.01	243.412	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
